player,pos,base,target_p10,target_p90,pred_fp_per_game,target_width,draftable_eval,blend,sample_mean,sample_p10,sample_p50,sample_p90,mean_error,p10_error,p50_error,p90_error,tail_width_ratio
Devaughn Vele,WR,6.1683927,2.7376473,10.294273,6.1683927,7.5566263,True,0.35,6.1932993,2.6614901065826415,5.918580770492554,10.27232313156128,0.024906635,-0.07615718841552743,-0.24981188774108887,-0.021950244903564453,1.0071734002448605
Mike Gesicki,TE,6.1364584,3.3605506,9.448319,6.1364584,6.0877686,True,0.35,6.2595515,3.2712473869323735,6.068971395492554,9.59738187789917,0.12309313,-0.08930325508117631,-0.06748700141906738,0.14906244277954173,1.0391548946281408
Jonah Coleman,RB,6.135465,2.2082515,10.603379,6.135465,8.395128,True,0.35,6.0357223,2.0980487346649173,5.676260948181152,10.621874618530274,-0.09974289,-0.11020274162292454,-0.45920419692993164,0.018495368957520242,1.015330037839674
Pat Bryant,WR,6.1291504,2.7757325,10.46534,6.1291504,7.689607,True,0.35,6.3104973,2.7046797037124635,6.028978586196899,10.479686069488526,0.1813469,-0.07105281352996817,-0.10017180442810059,0.014346408843994851,1.0111057978361402
Rashod Bateman,WR,6.1016793,2.7324743,9.600555,6.1016793,6.868081,True,0.35,5.9278984,2.7526528120040896,5.722719192504883,9.593668270111085,-0.17378092,0.020178484916687278,-0.37896013259887695,-0.006887149810790305,0.9960592144499115
Michael Mayer,TE,6.092708,3.230328,9.355445,6.092708,6.125117,True,0.35,6.19093,3.1944988250732425,6.008676290512085,9.558628368377686,0.09822178,-0.035829257965087624,-0.08403182029724121,0.2031834602355964,1.0390217403235626
Mike Washington,RB,6.0725117,2.1266015,10.54871,6.0725117,8.422109,True,0.35,6.0474463,2.050176048278809,5.768139362335205,10.5899115562439,-0.025065422,-0.07642540931701625,-0.30437231063842773,0.04120168685913406,1.0139664379364985
Samaje Perine,RB,6.044271,2.57963,10.268061,6.044271,7.688431,True,0.35,6.0969143,2.547590708732605,5.799094200134277,10.231353282928467,0.0526433,-0.03203918933868399,-0.2451767921447754,-0.036707401275634766,0.9993928264340534
Troy Franklin,WR,6.033662,2.7488081,10.122856,6.033662,7.374048,True,0.35,6.12733,2.7028632402420047,5.804872274398804,10.157560253143313,0.093667984,-0.04594490528106654,-0.2287895679473877,0.03470411300659393,1.0109368392123899
Kayshon Boutte,WR,5.969215,2.751648,10.157845,5.969215,7.4061966,True,0.35,6.1308002,2.7154144287109374,5.807752847671509,10.200116062164307,0.16158533,-0.03623352050781259,-0.16146206855773926,0.042271518707275746,1.0105999129534533
Tank Bigsby,RB,5.9660277,2.1742623,10.388813,5.9660277,8.214551,True,0.35,5.912497,2.094485354423523,5.55718469619751,10.379643630981448,-0.053530693,-0.07977693080902082,-0.4088430404663086,-0.00916938781737997,1.008595394296519
Colby Parkinson,TE,5.958125,3.1428626,9.235678,5.958125,6.0928154,True,0.35,6.0380726,3.0553129434585573,5.81569766998291,9.432280540466309,0.07994747,-0.08754961490631086,-0.1424274444580078,0.19660282135009766,1.0466372570349893
Ty Johnson,RB,5.918242,2.6110673,10.017323,5.918242,7.4062552,True,0.35,5.970836,2.5452402830123906,5.746734380722046,9.952461528778077,0.052594185,-0.06582701206207231,-0.1715075969696045,-0.06486101150512624,1.0001304303625738
Brandon Aiyuk,WR,5.8670416,2.5806425,9.60102,5.8670416,7.020377,True,0.35,5.811877,2.547585701942444,5.548444509506226,9.595147895812989,-0.055164814,-0.03305675983428946,-0.31859707832336426,-0.005871963500975852,1.0038723040280797
Theo Johnson,TE,5.8277082,3.1229875,8.987189,5.8277082,5.8642015,True,0.35,5.9328213,3.0542253971099855,5.748960494995117,9.126910686492923,0.10511303,-0.06876211166381818,-0.07874774932861328,0.13972139358520863,1.0355519403694327
Tory Horton,WR,5.826593,2.5889769,9.785588,5.826593,7.1966114,True,0.35,5.8571343,2.5189610958099364,5.598989725112915,9.709576034545899,0.03054142,-0.07001576423645028,-0.22760319709777832,-0.07601222991943324,0.9991667653919314
Nathaniel Dell,WR,5.82025,2.6922898,9.978982,5.82025,7.286692,True,0.35,5.971221,2.6576001167297365,5.661902666091919,9.93512649536133,0.15097094,-0.034689712524413885,-0.15834736824035645,-0.043855476379393465,0.9987421228074758
Chimere Dike,WR,5.803622,2.627521,9.752037,5.803622,7.124516,True,0.35,5.8998823,2.566246771812439,5.618211984634399,9.736033058166504,0.09626055,-0.061274266242981046,-0.1854097843170166,-0.0160039901733402,1.0063541545845769
Chris Brooks,RB,5.7730083,2.013151,10.006744,5.7730083,7.993593,True,0.35,5.6514025,1.9483423709869387,5.2710840702056885,10.077991771698,-0.12160587,-0.06480855941772434,-0.5019242763519287,0.07124738693237553,1.0170206540529645
Emmett Johnson,RB,5.670854,1.8354466,9.850834,5.670854,8.015388,True,0.35,5.5099053,1.7182960867881776,5.222146987915039,9.869112586975099,-0.16094875,-0.1171505093574523,-0.44870710372924805,0.018278694152833452,1.0168961219278212
Jordan James,RB,5.6050925,1.889262,9.641633,5.6050925,7.752371,True,0.35,5.4149113,1.8914557218551635,5.0453126430511475,9.710061264038087,-0.19018126,0.0021937608718871626,-0.5597798824310303,0.0684282302856456,1.0085438002448042
Tyquan Thornton,WR,5.600035,2.5226095,9.217613,5.600035,6.6950035,True,0.35,5.602963,2.4813722133636475,5.357965469360352,9.205052471160888,0.0029277802,-0.041237258911132724,-0.24206972122192383,-0.012560749053955433,1.0042833059362812
Darnell Mooney,WR,5.568763,2.5415065,9.271555,5.568763,6.730048,True,0.35,5.6489763,2.5054319858551026,5.32355260848999,9.433366489410401,0.08021355,-0.03607454299926749,-0.2452101707458496,0.1618115425109874,1.0294034037568833
Kaytron Allen,RB,5.5434074,1.8795428,9.629075,5.5434074,7.749532,True,0.35,5.3339977,1.7711774706840517,4.970642566680908,9.578166103363039,-0.20940971,-0.10836535692214944,-0.5727648735046387,-0.050908946990965376,1.007414177821279
Marshawn Lloyd,RB,5.5328474,2.02722,9.566541,5.5328474,7.539321,True,0.35,5.483836,2.0119328260421754,5.151622772216797,9.650362300872803,-0.04901123,-0.015287184715270907,-0.3812246322631836,0.08382158279419016,1.013145551145012
Nicholas Singleton,RB,5.5174747,1.8078439,9.667217,5.5174747,7.859373,True,0.35,5.415794,1.8001926302909852,5.02925968170166,9.68540649414063,-0.101680756,-0.00765129327774039,-0.48821496963500977,0.018189239501957388,1.003287892163109
Kimani Vidal,RB,5.487368,2.0551815,9.7694,5.487368,7.714218,True,0.35,5.5533357,1.9917185425758361,5.191827058792114,9.829485416412354,0.06596756,-0.0634629607200623,-0.29554104804992676,0.06008577346801758,1.016015716946489
Lequint Allen,RB,5.4804177,2.048819,10.036064,5.4804177,7.987245,True,0.35,5.636373,1.9457505941390991,5.250025510787964,10.101486492156983,0.15595531,-0.10306847095489502,-0.2303922176361084,0.06542234420776438,1.021094984993553
Xavier Legette,WR,5.454112,2.3966134,9.402192,5.454112,7.005579,True,0.35,5.569136,2.334338903427124,5.3248679637908936,9.32862310409546,0.11502409,-0.06227445602416992,-0.12924408912658691,-0.07356901168823171,0.9983877429558494
Kavontae Turpin,WR,5.4483495,2.377031,9.346985,5.4483495,6.9699535,True,0.35,5.604272,2.326188325881958,5.325173377990723,9.389452552795412,0.15592241,-0.0508427619934082,-0.12317609786987305,0.04246768951416158,1.0133875626904798
Christian Kirk,WR,5.433654,2.4296641,9.050784,5.433654,6.62112,True,0.35,5.486059,2.374419164657593,5.2328221797943115,9.11810827255249,0.052405357,-0.055244970321655096,-0.20083165168762207,0.06732416152954102,1.0185118427538953
Ray Davis,RB,5.415035,1.9636128,9.58581,5.415035,7.622197,True,0.35,5.456316,1.9622668623924258,5.113123655319214,9.706186866760254,0.041281223,-0.0013459324836728737,-0.3019111156463623,0.12037715911865199,1.015969523061318
Jaydon Blue,RB,5.4046454,1.8829136,9.667128,5.4046454,7.784214,True,0.35,5.383634,1.818113934993744,5.014498472213745,9.654952812194825,-0.021011353,-0.06479965448379499,-0.39014697074890137,-0.012174797058104758,1.0067604587042442
James Conner,RB,5.3966966,2.1688683,9.23916,5.3966966,7.0702915,True,0.35,5.4361873,2.126235342025757,5.130615472793579,9.33472843170166,0.0394907,-0.04263296127319327,-0.2660810947418213,0.09556884765624929,1.01954679946877
Emanuel Wilson,RB,5.327625,1.9519465,9.515549,5.327625,7.5636024,True,0.35,5.393829,1.9053359627723694,5.055380582809448,9.606445026397704,0.06620407,-0.04661053419113159,-0.2722442150115967,0.09089632034301687,1.0181800427864691
Elic Ayomanor,WR,5.3039265,2.2708683,8.844425,5.3039265,6.573557,True,0.35,5.3610077,2.2110934019088746,5.148538589477539,8.948806667327881,0.057081223,-0.05977489948272696,-0.15538787841796875,0.10438146591186559,1.024972228565327
Dj Giddens,RB,5.3005066,1.9143631,9.641613,5.3005066,7.72725,True,0.35,5.370184,1.8469318866729738,5.029064416885376,9.576157188415529,0.06967735,-0.06743125915527326,-0.271442174911499,-0.06545581817626811,1.0002556151975248
George Holani,RB,5.290386,1.8183372,9.454163,5.290386,7.635825,True,0.35,5.299289,1.74389568567276,4.9454429149627686,9.513746356964113,0.008903027,-0.07444151639938346,-0.3449432849884033,0.05958375930786275,1.0175521978787132
Kendrick Bourne,WR,5.2695417,2.3475306,8.878593,5.2695417,6.531063,True,0.35,5.364414,2.303674578666687,5.12157678604126,8.868238067626955,0.094872475,-0.043856024742126465,-0.1479649543762207,-0.010355377197264204,1.005129396044225
Kaelon Black,RB,5.2516317,1.6464396,9.292997,5.2516317,7.646558,True,0.35,5.0459166,1.5465485453605652,4.664278984069824,9.246923923492432,-0.20571518,-0.09989100694656372,-0.5873527526855469,-0.04607343673706055,1.0070381433792006
Malik Davis,RB,5.242024,1.8016129,9.4102955,5.242024,7.6086826,True,0.35,5.236987,1.7707203030586243,4.905068874359131,9.426580142974855,-0.005036831,-0.030892550945281982,-0.33695507049560547,0.01628465652465927,1.0062004435917409
Jaylen Wright,RB,5.219222,1.8555431,9.432194,5.219222,7.5766506,True,0.35,5.301509,1.776875150203705,4.9758100509643555,9.484379291534424,0.082286835,-0.07866798639297468,-0.24341201782226562,0.0521855354309082,1.0172706289883537
Emari Demercado,RB,5.1828127,1.8777888,9.529766,5.1828127,7.6519775,True,0.35,5.275047,1.7991996407508855,4.9310142993927,9.480374908447267,0.092234135,-0.07858914136886552,-0.2517983913421631,-0.04939117431640483,1.0038157101853515
Keon Coleman,WR,5.124973,2.2789817,8.821918,5.124973,6.542936,True,0.35,5.3057575,2.219042468070984,5.101688623428345,8.777425384521484,0.1807847,-0.05993921756744358,-0.023284196853637695,-0.0444921493530277,1.0023608772228112
Jalen Tolbert,WR,5.1165833,2.198947,8.556055,5.1165833,6.357108,True,0.35,5.0828633,2.125355625152588,4.808675527572632,8.584813022613526,-0.033720016,-0.07359132766723642,-0.3079078197479248,0.028757953643799183,1.0160999749321586
Jahan Dotson,WR,5.1110864,2.160477,8.570536,5.1110864,6.410059,True,0.35,5.1044607,2.127308702468872,4.842047452926636,8.600542163848877,-0.0066256523,-0.03316822052001944,-0.2690389156341553,0.030006504058837535,1.0098555233898006
Darius Slayton,WR,5.10742,2.212838,8.657422,5.10742,6.444584,True,0.35,5.1723204,2.184006905555725,4.911750555038452,8.650455760955811,0.0649004,-0.028831028938293368,-0.19566941261291504,-0.006966304779052024,1.0033927656061974
Trevor Etienne,RB,5.063497,1.8593001,9.745585,5.063497,7.8862853,True,0.35,5.398697,1.7170950055122378,5.014662265777588,9.818752002716066,0.33519983,-0.1422051310539243,-0.048834800720214844,0.07316656112671005,1.0273096500888006
Isaiah Davis,RB,4.955278,1.7364795,9.374323,4.955278,7.637843,True,0.35,5.1474776,1.6129239082336426,4.799716234207153,9.36359624862671,0.1921997,-0.12355561256408687,-0.1555616855621338,-0.010726642608641868,1.014772391423048
Kaleb Johnson,RB,4.9059935,1.6639516,9.472957,4.9059935,7.809005,True,0.35,5.1313796,1.5876436471939088,4.7608323097229,9.384323787689212,0.22538614,-0.07630798816680895,-0.14516115188598633,-0.08863286972045614,0.9984217395844214
Savion Williams,WR,4.8830748,1.9864764,8.190639,4.8830748,6.204162,True,0.35,4.8972054,1.9428584337234498,4.713548898696899,8.211759662628175,0.014130592,-0.043617987632751376,-0.1695258617401123,0.02112112045288228,1.0104347866520753
Jalen Royals,WR,4.877639,1.9844217,8.089636,4.877639,6.105214,True,0.35,4.8348746,1.97469379901886,4.630936861038208,8.073111248016358,-0.042764187,-0.00972793102264391,-0.24670195579528809,-0.01652460098266495,0.9988867433921905
Sean Tucker,RB,4.866246,1.7380524,8.98045,4.866246,7.2423973,True,0.35,5.0460653,1.6667182564735414,4.721885919570923,9.101581478118897,0.1798191,-0.07133411169052106,-0.14436030387878418,0.12113180160522496,1.0265748902057412
Tez Johnson,WR,4.834136,1.8166158,8.059204,4.834136,6.242588,True,0.35,4.7207494,1.8170343279838561,4.534021615982056,7.9996167182922395,-0.11338663,0.0004185080528258389,-0.30011439323425293,-0.059587383270260474,0.9903876961783907
Joshua Palmer,WR,4.732731,1.962817,8.189001,4.732731,6.226184,True,0.35,4.792899,1.8960001707077028,4.532408714294434,8.235531997680663,0.060168266,-0.06681678295135485,-0.20032215118408203,0.046530914306639914,1.0182050414275465
Demario Douglas,WR,4.7194824,1.8381324,7.740396,4.7194824,5.9022636,True,0.35,4.6223383,1.836733055114746,4.428988933563232,7.820934534072877,-0.09714413,-0.001399326324462935,-0.2904934883117676,0.080538511276246,1.0138824428354176
Xavier Hutchinson,WR,4.7163863,1.8324716,7.8396397,4.7163863,6.007168,True,0.35,4.6351576,1.8072000026702881,4.45850133895874,7.853553533554078,-0.08122873,-0.025271606445312456,-0.2578849792480469,0.013913869857788974,1.0065231596520832
Ollie Gordon,RB,4.6916656,1.4755309,9.00206,4.6916656,7.5265293,True,0.35,4.831632,1.3439675450325013,4.460010766983032,9.067197322845459,0.13996649,-0.13156331777572627,-0.23165488243103027,0.06513738632202148,1.026134285474988
Zavier Scott,RB,4.515928,1.4132783,8.927324,4.515928,7.5140457,True,0.35,4.699118,1.3105923891067506,4.309575796127319,8.787572574615481,0.18319035,-0.10268595218658438,-0.20635199546813965,-0.13975172042846395,0.9950671673785975
Tahj Brooks,RB,4.4919834,1.3415875,8.848377,4.4919834,7.5067897,True,0.35,4.6868377,1.28311425447464,4.322562217712402,8.852369499206544,0.19485426,-0.058473289012908936,-0.16942119598388672,0.0039922714233409096,1.0083212082745476
Josh Allen,QB,22.406786,18.659208,26.830322,22.406786,8.171114,True,0.4,22.601683,18.63380126953125,22.452850341796875,26.803275299072265,0.1948967,-0.025407028198241477,0.04606437683105469,-0.027046966552735086,0.9997993005163143
Jalen Hurts,QB,21.360476,17.578175,25.59179,21.360476,8.013615,True,0.4,21.468365,17.601455879211425,21.432427406311035,25.564866638183595,0.107889175,0.023281288146971946,0.07195186614990234,-0.02692260742187358,0.9937351747328658
Lamar Jackson,QB,20.756985,16.941343,25.078993,20.756985,8.13765,True,0.4,20.898546,16.94244842529297,20.829482078552246,24.98648338317871,0.14156151,0.001105117797852273,0.07249736785888672,-0.09250946044921804,0.9884961157602815
Bijan Robinson,RB,20.648813,15.323631,27.7046,20.648813,12.380968,True,0.4,21.211592,15.222559356689453,21.034667015075684,27.4896053314209,0.5627785,-0.10107192993164027,0.38585376739501953,-0.2149940490722635,0.9907986097470837
Jayden Daniels,QB,20.491468,16.626106,25.005093,20.491468,8.378986,True,0.4,20.650919,16.531176567077637,20.540772438049316,24.994525146484374,0.15945053,-0.09492969512939453,0.04930400848388672,-0.010567474365235086,1.0100683086417896
Jahmyr Gibbs,RB,20.450188,15.124877,27.507557,20.450188,12.38268,True,0.4,21.125834,15.107111740112305,20.957435607910156,27.447144699096683,0.6756458,-0.017765235900878196,0.5072479248046875,-0.060412216186520595,0.9965559167728795
Drake Maye,QB,20.372183,16.639284,24.904228,20.372183,8.264944,True,0.4,20.61186,16.638138008117675,20.446802139282227,24.880510520935058,0.23967743,-0.0011461257934577418,0.07461929321289062,-0.023717689514160867,0.9972689998248412
Puka Nacua,WR,20.30392,15.618111,25.444115,20.30392,9.826004,True,0.4,20.358408,15.723265171051025,20.2743558883667,25.227679443359374,0.05448723,0.10515451431274414,-0.029564857482910156,-0.21643524169921946,0.9672715627751541
Joe Burrow,QB,19.579523,15.878687,24.2235,19.579523,8.344812,True,0.4,19.778158,15.84374189376831,19.63312530517578,23.998937034606936,0.1986351,-0.034945011138916016,0.05360221862792969,-0.2245622634887674,0.977277230042388
Ja'Marr Chase,WR,19.52823,14.700994,24.262238,19.52823,9.561244,True,0.4,19.623379,14.80199213027954,19.68445110321045,24.32316474914551,0.09514809,0.10099859237670827,0.1562204360961914,0.06092720031738352,0.9958089771567866
Jaxon Smith Njigba,WR,19.461315,14.775505,24.60151,19.461315,9.826004,True,0.4,19.560946,14.824919605255127,19.51371192932129,24.393477821350096,0.099630356,0.04941453933715856,0.05239677429199219,-0.20803127288818501,0.9737995413513634
Christian Mccaffrey,RB,19.367226,14.101138,26.1107,19.367226,12.0095625,True,0.4,19.864498,14.112241649627686,19.741567611694336,25.81401138305664,0.4972725,0.011103534698486683,0.3743419647216797,-0.29668922424316335,0.9743710264934977
Dak Prescott,QB,19.126509,15.347409,23.874565,19.126509,8.527156,True,0.4,19.283678,15.274711894989014,19.108407020568848,23.651521301269533,0.15716934,-0.0726973533630364,-0.01810169219970703,-0.22304382324218608,0.9823685092588151
Brock Purdy,QB,18.877064,15.125059,23.590765,18.877064,8.465706,True,0.4,19.052343,15.136639404296876,18.901487350463867,23.351050186157227,0.17527962,0.011580276489258523,0.024423599243164062,-0.23971481323242116,0.9703161090718689
Patrick Mahomes,QB,18.809643,15.05993,23.390121,18.809643,8.330192,True,0.4,18.963123,15.01639699935913,18.820167541503906,23.2149450302124,0.15348053,-0.0435328483581543,0.010524749755859375,-0.17517642974853587,0.9841968123281951
Trevor Lawrence,QB,18.721548,14.913325,22.956993,18.721548,8.043668,True,0.4,18.708757,14.985885524749756,18.58024787902832,22.840132331848146,-0.01279068,0.07256021499633825,-0.14130020141601562,-0.1168607711791978,0.9764509187793746
Bo Nix,QB,18.661112,14.861023,22.858765,18.661112,7.9977417,True,0.4,18.585402,14.762452220916748,18.404264450073242,22.693998908996583,-0.0757103,-0.09857072830200231,-0.2568473815917969,-0.16476573944091655,0.9917232871942613
Jaxson Dart,QB,18.483334,14.475977,22.955376,18.483334,8.479399,True,0.4,18.470259,14.397819137573242,18.306525230407715,22.87880344390869,-0.013074875,-0.07815780639648473,-0.17680835723876953,-0.07657222747802805,1.0001869919046653
